stragety_id,cur_Price,volume,usable_Cash,total_Price,datetime
555665746e955230ea000001,6.39358008,2900.0,-12058.16584,6483.216392,2012-12-03 00:00:00
555665746e955230ea000001,6.4648461,2800.0,-11411.68123,6689.887850000001,2012-12-04 00:00:00
555665746e955230ea000001,6.816085770000001,2700.0,-10730.072653,7673.358926000004,2012-12-05 00:00:00
555665746e955230ea000001,6.87717093,2800.0,-11417.789745999999,7838.2888580000035,2012-12-06 00:00:00
555665746e955230ea000001,7.13678286,2900.0,-12131.468031999999,8565.202262,2012-12-07 00:00:00
555665746e955230ea000001,7.13678286,3000.0,-12845.146318,8565.202262000003,2012-12-08 00:00:00
555665746e955230ea000001,7.28949576,3000.0,-12845.146318,9023.340962000002,2012-12-10 00:00:00
555665746e955230ea000001,7.18259673,3000.0,-12845.146318,8702.643872,2012-12-11 00:00:00
555665746e955230ea000001,7.2487723200000005,3000.0,-12845.146318,8901.170642000001,2012-12-12 00:00:00
555665746e955230ea000001,7.157144580000001,3000.0,-12845.146318,8626.287422000001,2012-12-13 00:00:00
555665746e955230ea000001,7.72727274,3000.0,-12845.146318,10336.671902000002,2012-12-14 00:00:00
555665746e955230ea000001,7.72727274,3100.0,-13617.873592,10336.671902000002,2012-12-15 00:00:00
555665746e955230ea000001,7.7476344600000004,3100.0,-13617.873592,10399.793234,2012-12-17 00:00:00
555665746e955230ea000001,7.762905750000001,3200.0,-14394.164167,10447.134233000002,2012-12-18 00:00:00
555665746e955230ea000001,7.762905750000001,3300.0,-15170.454742000002,10447.134233,2012-12-19 00:00:00
555665746e955230ea000001,7.69163973,3400.0,-15939.618715000002,10211.956366999997,2012-12-20 00:00:00
555665746e955230ea000001,7.56946941,3500.0,-16696.565656000002,9796.577278999997,2012-12-21 00:00:00
555665746e955230ea000001,7.56946941,3600.0,-17453.512597,9796.577278999997,2012-12-22 00:00:00
555665746e955230ea000001,7.59492156,3600.0,-17453.512597,9888.205019,2012-12-24 00:00:00
555665746e955230ea000001,7.84435263,3600.0,-17453.512597,10786.156871,2012-12-25 00:00:00
555665746e955230ea000001,7.82399091,3700.0,-18235.911688,10712.854679,2012-12-26 00:00:00
555665746e955230ea000001,7.879985640000001,3800.0,-19023.910252,10920.035180000003,2012-12-27 00:00:00
555665746e955230ea000001,7.9410708,3900.0,-19818.017332000003,11152.158787999997,2012-12-28 00:00:00
555665746e955230ea000001,8.15486886,3900.0,-19818.017332000003,11985.971222,2012-12-31 00:00:00
555665746e955230ea000001,8.15486886,4000.0,-20633.504218000002,11985.971222,2013-01-01 00:00:00
555665746e955230ea000001,8.139597570000001,4000.0,-20633.504218000002,11924.886062000001,2013-01-04 00:00:00
555665746e955230ea000001,8.297400900000001,4000.0,-20633.504218000002,12556.099382,2013-01-07 00:00:00
555665746e955230ea000001,8.144688,4100.0,-21447.973018,11945.247782000002,2013-01-08 00:00:00
555665746e955230ea000001,8.07342198,4200.0,-22255.315216,11653.057100000002,2013-01-09 00:00:00
555665746e955230ea000001,8.07851241,4300.0,-23063.166457,11674.436906000003,2013-01-10 00:00:00
555665746e955230ea000001,8.07851241,4400.0,-23871.017698,11674.436905999999,2013-01-11 00:00:00
555665746e955230ea000001,7.91052822,4300.0,-23079.964876,10935.306470000003,2013-01-12 00:00:00
555665746e955230ea000001,8.69954487,4300.0,-23079.964876,14328.078065000002,2013-01-14 00:00:00
555665746e955230ea000001,8.96424723,4400.0,-23976.389599,15466.298212999998,2013-01-15 00:00:00
555665746e955230ea000001,9.07114626,4500.0,-24883.504224999997,15936.653945000005,2013-01-16 00:00:00
